Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
5122,44.0309,-69.084,70000,280.154,0,1.90366,-0.667859,39.2,0
5123,44.0351,-69.1156,70000,281.018,0,1.95226,-0.671892,39.2,0
5124,44.0397,-69.1471,70000,281.882,0,2.00007,-0.676042,39.2,0
5125,44.0446,-69.1785,70000,282.746,0,2.04849,-0.680295,39.2,0
5126,44.0499,-69.2098,70000,283.609,0,2.0975,-0.684654,39.2,0
5127,44.0555,-69.2409,70000,284.473,0,2.14552,-0.689132,39.2,0
5128,44.0614,-69.272,70000,285.337,0,2.19404,-0.693711,39.2,0
5129,44.0677,-69.3029,70000,286.201,0,2.24302,-0.698402,39.2,0
5130,44.0743,-69.3338,70000,287.065,0,2.29092,-0.703214,39.2,0
5131,44.0813,-69.3644,70000,287.929,0,2.33914,-0.708129,39.2,0
5132,44.0885,-69.395,70000,288.792,0,2.38695,-0.71318,39.2,0
5133,44.0962,-69.4253,70000,289.656,0,2.43499,-0.718329,39.2,0
5134,44.1041,-69.4555,70000,290.52,0,2.48173,-0.723609,39.2,0
5135,44.1123,-69.4856,70000,291.384,0,2.52866,-0.729018,39.2,0
5136,44.1209,-69.5155,70000,292.248,0,2.57493,-0.734538,39.2,0
5137,44.1298,-69.5452,70000,293.112,0,2.62133,-0.740209,39.2,0
5138,44.1391,-69.5747,70000,293.976,0,2.6661,-0.745982,39.2,0
5139,44.1486,-69.604,70000,294.839,0,2.71084,-0.751896,39.2,0
5140,44.1585,-69.6331,70000,295.703,0,2.75475,-0.75796,39.2,0
5141,44.1687,-69.662,70000,296.567,0,2.79846,-0.764157,39.2,0
5142,44.1791,-69.6907,70000,297.431,0,2.8404,-0.770513,39.2,0
5143,44.1899,-69.7192,70000,298.295,0,2.88201,-0.776996,39.2,0
5144,44.201,-69.7475,70000,299.159,0,2.92254,-0.783658,39.2,0
5145,44.2125,-69.7755,70000,300.022,0,2.96186,-0.790484,39.2,0
5146,44.2242,-69.8033,70000,300.886,0,2.99987,-0.797479,39.2,0
5147,44.2362,-69.8308,70000,301.75,0,3.03738,-0.804636,39.2,0
5148,44.2485,-69.8581,70000,302.614,0,3.07345,-0.811971,39.2,0
5149,44.2611,-69.8851,70000,303.478,0,3.108,-0.81949,39.2,0
5150,44.274,-69.9119,70000,304.342,0,3.14095,-0.827196,39.2,0
5151,44.2871,-69.9384,70000,305.206,0,3.1731,-0.835095,39.2,0
5152,44.3006,-69.9647,70000,306.069,0,3.20357,-0.843225,39.2,0
5153,44.3143,-69.9906,70000,306.933,0,3.2312,-0.851529,39.2,0
5154,44.3284,-70.0163,70000,307.797,0,3.25877,-0.860074,39.2,0
5155,44.3427,-70.0416,70000,308.661,0,3.2833,-0.868817,39.2,0
5156,44.3572,-70.0667,70000,309.525,0,3.30577,-0.877804,39.2,0
5157,44.3721,-70.0915,70000,310.389,0,3.32683,-0.887011,39.2,0
5158,44.3872,-70.1159,70000,311.252,0,3.34562,-0.896489,39.2,0
5159,44.4025,-70.1401,70000,312.116,0,3.36195,-0.906212,39.2,0
5160,44.4181,-70.1639,70000,312.98,0,3.3757,-0.916201,39.2,0
5161,44.434,-70.1874,70000,313.844,0,3.38772,-0.926449,39.2,0
5162,44.4502,-70.2106,70000,314.708,0,3.39691,-0.936991,39.2,0
5163,44.4665,-70.2334,70000,315.572,0,3.40218,-0.947812,39.2,0
5164,44.4831,-70.2559,70000,316.435,0,3.40633,-0.958931,39.2,0
5165,44.5,-70.2781,70000,317.299,0,3.40627,-0.97036,39.2,0
5166,44.5171,-70.2998,70000,318.163,0,3.40284,-0.982121,39.2,0
5167,44.5344,-70.3213,70000,319.027,0,3.39698,-0.994238,39.2,0
5168,44.552,-70.3423,70000,319.891,0,3.38736,-1.00667,39.2,0
5169,44.5698,-70.363,70000,320.755,0,3.374,-1.0195,39.2,0
5170,44.5878,-70.3834,70000,321.619,0,3.35651,-1.03267,39.2,0
5171,44.606,-70.4033,70000,322.482,0,3.33492,-1.04627,39.2,0
5172,44.6244,-70.4229,70000,323.346,0,3.30991,-1.06025,39.2,0
5173,44.6431,-70.4421,70000,324.21,0,3.28042,-1.07467,39.2,0
5174,44.6619,-70.4609,70000,325.074,0,3.24615,-1.08954,39.2,0
5175,44.6809,-70.4793,70000,325.938,0,3.20677,-1.10483,39.2,0
5176,44.7002,-70.4973,70000,326.802,0,3.16226,-1.12062,39.2,0
5177,44.7196,-70.5149,70000,327.665,0,3.11226,-1.13692,39.2,0
