Time,ID,latitude,longitude,altitude,xVelocity,yVelocity,zVelocity,,
377,1,30.66904,66.65845,75993.8,-3077,4102,7.722,5127.80583,
378,1,30.6731,66.60788,75973.9,-3076,4101,7.721,5126.405818,
379,1,30.67716,66.55731,75954,-3075,4100,7.721,5125.005816,
380,1,30.68122,66.50674,75934.2,-3075,4099,7.72,5124.205851,
381,1,30.68528,66.45617,75914.3,-3074,4098,7.719,5122.805831,
382,1,30.68933,66.4056,75894.4,-3073,4096,7.719,5120.60588,
383,1,30.69339,66.35503,75874.5,-3072,4095,7.718,5119.205853,
384,1,30.69745,66.30445,75854.7,-3071,4094,7.718,5117.805835,
385,1,30.70151,66.25388,75834.8,-3071,4093,7.717,5117.005917,
386,1,30.70556,66.2033,75814.9,-3070,4092,7.717,5115.605883,
387,1,30.70962,66.15273,75795,-3069,4090,7.717,5113.405964,
388,1,30.71368,66.10215,75775.2,-3068,4089,7.717,5112.005923,
389,1,30.71773,66.05158,75755.3,-3067,4088,7.716,5110.605887,
390,1,30.72179,66.001,75735.4,-3066,4087,7.716,5109.205862,
391,1,30.72584,65.95042,75715.5,-3066,4086,7.716,5108.405968,
392,1,30.7299,65.89984,75695.7,-3065,4084,7.716,5106.206081,
393,1,30.73395,65.84927,75675.8,-3064,4083,7.716,5104.806023,
394,1,30.73801,65.79869,75655.9,-3063,4082,7.717,5103.405976,
395,1,30.74206,65.74811,75636,-3062,4081,7.717,5102.005934,
396,1,30.74611,65.69753,75616.2,-3061,4080,7.717,5100.6059,
397,1,30.75017,65.64695,75596.3,-3061,4078,7.717,5099.006232,
398,1,30.75422,65.59637,75576.4,-3060,4077,7.718,5097.60616,
399,1,30.75827,65.54578,75556.5,-3059,4076,7.718,5096.206095,
400,1,30.76233,65.4952,75536.6,-3058,4075,7.719,5094.80604,
401,1,30.76638,65.44462,75516.8,-3057,4074,7.719,5093.40599,
402,1,30.77043,65.39404,75496.9,-3057,4072,7.72,5091.806418,
403,1,30.77448,65.34345,75477,-3056,4071,7.72,5090.406329,
404,1,30.77853,65.29287,75457.1,-3055,4070,7.721,5089.00625,
405,1,30.78258,65.24228,75437.3,-3054,4069,7.722,5087.606179,
406,1,30.78663,65.1917,75417.4,-3053,4068,7.723,5086.206115,
407,1,30.79069,65.14111,75397.5,-3052,4066,7.723,5084.006259,
408,1,30.79474,65.09052,75377.6,-3052,4065,7.724,5083.206533,
409,1,30.79878,65.03994,75357.8,-3051,4064,7.725,5081.806438,
410,1,30.80283,64.98935,75337.9,-3050,4063,7.726,5080.406351,
411,1,30.80688,64.93876,75318,-3049,4062,7.727,5079.006272,
412,1,30.81093,64.88817,75298.1,-3048,4060,7.728,5076.806449,
413,1,30.81498,64.83758,75278.3,-3048,4059,7.73,5076.006772,
414,1,30.81903,64.78699,75258.4,-3047,4058,7.731,5074.606661,
415,1,30.82308,64.7364,75238.5,-3046,4057,7.732,5073.206558,
416,1,30.82712,64.68581,75218.6,-3045,4056,7.733,5071.806463,
417,1,30.83117,64.63522,75198.8,-3044,4054,7.735,5069.606674,
418,1,30.83522,64.58463,75178.9,-3044,4053,7.736,5068.807044,
419,1,30.83926,64.53403,75159,-3043,4052,7.737,5067.406917,
420,1,30.84331,64.48344,75139.1,-3042,4051,7.739,5066.006799,
421,1,30.84736,64.43285,75119.3,-3041,4050,7.74,5064.606688,
422,1,30.8514,64.38225,75099.4,-3040,4048,7.742,5062.406931,
423,1,30.85545,64.33166,75079.5,-3039,4047,7.743,5061.006812,
424,1,30.85949,64.28106,75059.6,-3039,4046,7.745,5060.207208,
425,1,30.86354,64.23046,75039.8,-3038,4045,7.747,5058.807074,
426,1,30.86758,64.17987,75019.9,-3037,4044,7.748,5057.406947,
427,1,30.87162,64.12927,75000,-3036,4042,7.75,5055.207223,
428,1,30.87567,64.07867,74980.1,-3035,4041,7.752,5053.807089,
429,1,30.87971,64.02807,74960.2,-3035,4040,7.754,5053.007533,
430,1,30.88375,63.97747,74940.4,-3034,4039,7.756,5051.607383,
431,1,30.8878,63.92687,74920.5,-3033,4038,7.758,5050.207242,
432,1,30.89184,63.87627,74900.6,-3032,4036,7.759,5048.007548,
433,1,30.89588,63.82567,74880.7,-3031,4035,7.761,5046.607398,
434,1,30.89992,63.77507,74860.9,-3031,4034,7.763,5045.80789,
435,1,30.90396,63.72447,74841,-3030,4033,7.765,5044.407725,
436,1,30.908,63.67387,74821.1,-3029,4032,7.768,5043.007569,
437,1,30.91205,63.62327,74801.2,-3028,4030,7.77,5040.807909,
438,1,30.91609,63.57266,74781.4,-3027,4029,7.772,5039.407743,
439,1,30.92013,63.52206,74761.5,-3027,4028,7.774,5038.608284,
440,1,30.92417,63.47145,74741.6,-3026,4027,7.776,5037.208102,
441,1,30.9282,63.42085,74721.7,-3025,4026,7.779,5035.80793,
442,1,30.93224,63.37024,74701.9,-3024,4024,7.781,5033.608303,
443,1,30.93628,63.31964,74682,-3023,4023,7.783,5032.208121,
444,1,30.94032,63.26903,74662.1,-3022,4022,7.785,5030.807948,
445,1,30.94436,63.21842,74642.2,-3022,4021,7.788,5030.008514,
446,1,30.94839,63.16781,74622.4,-3021,4020,7.79,5028.608325,
447,1,30.95243,63.11721,74602.5,-3020,4018,7.793,5026.408731,
448,1,30.95647,63.0666,74582.6,-3019,4017,7.795,5025.008534,
449,1,30.96051,63.01599,74562.7,-3018,4016,7.798,5023.608345,
450,1,30.96454,62.96538,74542.9,-3018,4015,7.8,5022.808959,
451,1,30.96858,62.91477,74523,-3017,4014,7.803,5021.408755,
452,1,30.97261,62.86416,74503.1,-3016,4012,7.805,5019.209192,
453,1,30.97665,62.81354,74483.2,-3015,4011,7.808,5017.808981,
454,1,30.98068,62.76293,74463.3,-3014,4010,7.811,5016.408776,
455,1,30.98472,62.71232,74443.5,-3014,4009,7.813,5015.609439,
456,1,30.98875,62.6617,74423.6,-3013,4008,7.816,5014.209219,
457,1,30.99278,62.61109,74403.7,-3012,4006,7.819,5012.00969,
458,1,30.99682,62.56048,74383.8,-3011,4005,7.822,5010.609462,
459,1,31.00085,62.50986,74364,-3010,4004,7.824,5009.20924,
460,1,31.00488,62.45924,74344.1,-3010,4003,7.827,5008.409953,
461,1,31.00891,62.40863,74324.2,-3009,4002,7.83,5007.009717,
462,1,31.01295,62.35801,74304.3,-3008,4000,7.833,5004.810222,
463,1,31.01698,62.30739,74284.5,-3007,3999,7.836,5003.409977,
464,1,31.02101,62.25678,74264.6,-3006,3998,7.839,5002.009741,
465,1,31.02504,62.20616,74244.7,-3006,3997,7.841,5001.210502,
466,1,31.02907,62.15554,74224.8,-3005,3996,7.844,4999.810249,
467,1,31.0331,62.10492,74205,-3004,3994,7.847,4997.610787,
468,1,31.03713,62.0543,74185.1,-3003,3993,7.85,4996.210526,
469,1,31.04116,62.00368,74165.2,-3002,3992,7.853,4994.810274,
470,1,31.04519,61.95306,74145.3,-3001,3991,7.856,4993.410029,
471,1,31.04922,61.90243,74125.5,-3001,3989,7.859,4991.811672,
472,1,31.05324,61.85181,74105.6,-3000,3988,7.862,4990.411387,
473,1,31.05727,61.80119,74085.7,-2999,3987,7.865,4989.01111,
474,1,31.0613,61.75056,74065.8,-2998,3986,7.869,4987.610843,
475,1,31.06533,61.69994,74046,-2997,3985,7.872,4986.210582,
476,1,31.06935,61.64932,74026.1,-2997,3983,7.875,4984.612324,
477,1,31.07338,61.59869,74006.2,-2996,3982,7.878,4983.212023,
478,1,31.0774,61.54806,73986.3,-2995,3981,7.881,4981.81173,
479,1,31.08143,61.49744,73966.5,-2994,3980,7.884,4980.411445,
480,1,31.08546,61.44681,73946.6,-2993,3979,7.887,4979.011167,
481,1,31.08948,61.39618,73926.7,-2993,3977,7.891,4977.41301,
482,1,31.0935,61.34555,73906.8,-2992,3976,7.894,4976.012692,
483,1,31.09753,61.29493,73886.9,-2991,3975,7.897,4974.612383,
484,1,31.10155,61.2443,73867.1,-2990,3974,7.9,4973.212082,
485,1,31.10557,61.19367,73847.2,-2989,3973,7.904,4971.81179,
486,1,31.1096,61.14304,73827.3,-2989,3971,7.907,4970.21373,
487,1,31.11362,61.09241,73807.4,-2988,3970,7.91,4968.813396,
488,1,31.11764,61.04177,73787.6,-2987,3969,7.913,4967.413071,
489,1,31.12166,60.99114,73767.7,-2986,3968,7.917,4966.012755,
490,1,31.12569,60.94051,73747.8,-2985,3966,7.92,4963.813426,
491,1,31.12971,60.88988,73727.9,-2985,3965,7.923,4963.014485,
492,1,31.13373,60.83924,73708.1,-2984,3964,7.927,4961.614136,
493,1,31.13775,60.78861,73688.2,-2983,3963,7.93,4960.213794,
494,1,31.14177,60.73797,73668.3,-2982,3962,7.933,4958.81346,
495,1,31.14579,60.68734,73648.4,-2981,3960,7.937,4956.614167,
496,1,31.1498,60.6367,73628.6,-2981,3959,7.94,4955.815275,
497,1,31.15382,60.58606,73608.7,-2980,3958,7.943,4954.414909,
498,1,31.15784,60.53543,73588.8,-2979,3957,7.947,4953.014552,
499,1,31.16186,60.48479,73568.9,-2978,3956,7.95,4951.614202,
500,1,31.16588,60.43415,73549.1,-2977,3954,7.953,4949.41494,
501,1,31.16989,60.38351,73529.2,-2977,3953,7.957,4948.616101,
502,1,31.17391,60.33287,73509.3,-2976,3952,7.96,4947.215718,
503,1,31.17793,60.28223,73489.4,-2975,3951,7.963,4945.815343,
504,1,31.18194,60.23159,73469.6,-2974,3950,7.967,4944.414978,
505,1,31.18596,60.18095,73449.7,-2973,3948,7.97,4942.21575,
506,1,31.18997,60.13031,73429.8,-2973,3947,7.974,4941.416961,
507,1,31.19399,60.07967,73409.9,-2972,3946,7.977,4940.016562,
508,1,31.198,60.02902,73390,-2971,3945,7.98,4938.616171,
509,1,31.20202,59.97838,73370.2,-2970,3943,7.984,4936.416995,
510,1,31.20603,59.92774,73350.3,-2969,3942,7.987,4935.016595,
511,1,31.21004,59.87709,73330.4,-2969,3941,7.991,4934.217857,
512,1,31.21405,59.82645,73310.5,-2968,3940,7.994,4932.817441,
513,1,31.21807,59.7758,73290.7,-2967,3939,7.997,4931.417033,
514,1,31.22208,59.72516,73270.8,-2966,3937,8.001,4929.217891,
515,1,31.22609,59.67451,73250.9,-2965,3936,8.004,4927.817475,
516,1,31.2301,59.62386,73231,-2965,3935,8.008,4927.018787,
517,1,31.23411,59.57321,73211.2,-2964,3934,8.011,4925.618355,
518,1,31.23812,59.52256,73191.3,-2963,3933,8.014,4924.21793,
519,1,31.24213,59.47192,73171.4,-2962,3931,8.018,4922.018822,
520,1,31.24614,59.42127,73151.5,-2961,3930,8.021,4920.61839,
521,1,31.25015,59.37062,73131.7,-2961,3929,8.024,4919.819751,
522,1,31.25416,59.31996,73111.8,-2960,3928,8.028,4918.419304,
523,1,31.25817,59.26931,73091.9,-2959,3926,8.031,4916.220245,
524,1,31.26217,59.21866,73072,-2958,3925,8.034,4914.819788,
525,1,31.26618,59.16801,73052.2,-2957,3924,8.038,4913.41934,
526,1,31.27019,59.11736,73032.3,-2957,3923,8.041,4912.620752,
527,1,31.27419,59.0667,73012.4,-2956,3922,8.045,4911.220288,
528,1,31.2782,59.01605,72992.5,-2955,3920,8.048,4909.021264,
529,1,31.28221,58.96539,72972.7,-2954,3919,8.051,4907.62079,
530,1,31.28621,58.91474,72952.8,-2953,3918,8.054,4906.220324,
531,1,31.29022,58.86408,72932.9,-2952,3917,8.058,4904.819867,
532,1,31.29422,58.81343,72913,-2952,3916,8.061,4904.021307,
533,1,31.29822,58.76277,72893.1,-2951,3914,8.064,4901.822317,
534,1,31.30223,58.71211,72873.3,-2950,3913,8.068,4900.421828,
535,1,31.30623,58.66145,72853.4,-2949,3912,8.071,4899.021345,
536,1,31.31023,58.61079,72833.5,-2948,3911,8.074,4897.62087,
537,1,31.31424,58.56013,72813.6,-2948,3909,8.077,4896.023921,
538,1,31.31824,58.50947,72793.8,-2947,3908,8.081,4894.623408,
539,1,31.32224,58.45881,72773.9,-2946,3907,8.084,4893.2229,
540,1,31.32624,58.40815,72754,-2945,3906,8.087,4891.822401,
541,1,31.33024,58.35749,72734.1,-2944,3905,8.09,4890.421909,
542,1,31.33424,58.30683,72714.3,-2944,3903,8.093,4888.825063,
543,1,31.33824,58.25617,72694.4,-2943,3902,8.096,4887.424531,
544,1,31.34224,58.2055,72674.5,-2942,3901,8.1,4886.024008,
545,1,31.34624,58.15484,72654.6,-2941,3900,8.103,4884.623492,
546,1,31.35024,58.10417,72634.8,-2940,3898,8.106,4882.424573,
547,1,31.35423,58.05351,72614.9,-2940,3897,8.109,4881.626241,
548,1,31.35823,58.00284,72595,-2939,3896,8.112,4880.225692,
549,1,31.36223,57.95218,72575.1,-2938,3895,8.115,4878.825151,
550,1,31.36623,57.90151,72555.3,-2937,3894,8.118,4877.424618,
551,1,31.37022,57.85084,72535.4,-2936,3892,8.121,4875.225733,
552,1,31.37422,57.80018,72515.5,-2936,3891,8.124,4874.427453,
553,1,31.37821,57.74951,72495.6,-2935,3890,8.127,4873.026888,
554,1,31.38221,57.69884,72475.8,-2934,3889,8.13,4871.62633,
555,1,31.3862,57.64817,72455.9,-2933,3888,8.133,4870.22578,
556,1,31.3902,57.5975,72436,-2932,3886,8.136,4868.02693,
557,1,31.39419,57.54683,72416.1,-2932,3885,8.139,4867.228703,
558,1,31.39818,57.49616,72396.2,-2931,3884,8.142,4865.82812,
559,1,31.40217,57.44548,72376.4,-2930,3883,8.145,4864.427545,
560,1,31.40617,57.39481,72356.5,-2929,3881,8.148,4862.228747,
561,1,31.41016,57.34414,72336.6,-2928,3880,8.15,4860.828162,
562,1,31.41415,57.29347,72316.7,-2928,3879,8.153,4860.029987,
563,1,31.41814,57.24279,72296.9,-2927,3878,8.156,4858.629387,
564,1,31.42213,57.19212,72277,-2926,3877,8.159,4857.228795,
565,1,31.42612,57.14144,72257.1,-2925,3875,8.161,4855.030031,
566,1,31.43011,57.09077,72237.2,-2924,3874,8.164,4853.629431,
567,1,31.4341,57.04009,72217.4,-2924,3873,8.167,4852.831308,
568,1,31.43809,56.98941,72197.5,-2923,3872,8.169,4851.430689,
569,1,31.44208,56.93873,72177.6,-2922,3871,8.172,4850.03008,
570,1,31.44606,56.88806,72157.7,-2921,3869,8.175,4847.831353,
571,1,31.45005,56.83738,72137.9,-2920,3868,8.177,4846.430734,
572,1,31.45404,56.7867,72118,-2920,3867,8.18,4845.632664,
573,1,31.45802,56.73602,72098.1,-2919,3866,8.182,4844.232028,
574,1,31.46201,56.68534,72078.2,-2918,3864,8.185,4842.033353,
575,1,31.466,56.63466,72058.4,-2917,3863,8.187,4840.632709,
576,1,31.46998,56.58398,72038.5,-2916,3862,8.19,4839.232075,
577,1,31.47396,56.53329,72018.6,-2916,3861,8.192,4838.434055,
578,1,31.47795,56.48261,71998.7,-2915,3860,8.194,4837.033403,
579,1,31.48193,56.43193,71978.9,-2914,3858,8.197,4834.834764,
580,1,31.48592,56.38124,71959,-2913,3857,8.199,4833.434103,
581,1,31.4899,56.33056,71939.1,-2912,3856,8.201,4832.033449,
582,1,31.49388,56.27987,71919.2,-2912,3855,8.204,4831.235484,
583,1,31.49786,56.22919,71899.4,-2911,3853,8.206,4829.036896,
584,1,31.50184,56.1785,71879.5,-2910,3852,8.208,4827.636209,
585,1,31.50582,56.12781,71859.6,-2909,3851,8.21,4826.235531,
586,1,31.5098,56.07713,71839.7,-2908,3850,8.212,4824.834861,
587,1,31.51378,56.02644,71819.8,-2908,3849,8.214,4824.036947,
588,1,31.51776,55.97575,71800,-2907,3847,8.217,4821.838396,
589,1,31.52174,55.92506,71780.1,-2906,3846,8.219,4820.437693,
590,1,31.52572,55.87437,71760.2,-2905,3845,8.221,4819.036998,
591,1,31.5297,55.82368,71740.3,-2904,3844,8.223,4817.63631,
592,1,31.53368,55.77299,71720.5,-2904,3842,8.224,4816.04066,
593,1,31.53765,55.7223,71700.6,-2903,3841,8.226,4814.639931,
594,1,31.54163,55.67161,71680.7,-2902,3840,8.228,4813.239211,
595,1,31.54561,55.62092,71660.8,-2901,3839,8.23,4811.838498,
596,1,31.54958,55.57022,71641,-2900,3838,8.232,4810.437794,
597,1,31.55356,55.51953,71621.1,-2899,3836,8.233,4808.23926,
598,1,31.55753,55.46883,71601.2,-2899,3835,8.235,4807.441504,
599,1,31.5615,55.41814,71581.3,-2898,3834,8.237,4806.040766,
600,1,31.56548,55.36744,71561.5,-2897,3833,8.238,4804.640035,
601,1,31.56945,55.31675,71541.6,-2896,3832,8.24,4803.239313,
602,1,31.57342,55.26605,71521.7,-2895,3830,8.242,4801.040817,
603,1,31.5774,55.21535,71501.8,-2895,3829,8.243,4800.243113,
604,1,31.58137,55.16466,71482,-2894,3828,8.245,4798.842358,
605,1,31.58534,55.11396,71462.1,-2893,3827,8.246,4797.441609,
606,1,31.58931,55.06326,71442.2,-2892,3825,8.247,4795.243165,
607,1,31.59328,55.01256,71422.3,-2891,3824,8.249,4793.842409,
608,1,31.59725,54.96186,71402.5,-2891,3823,8.25,4793.044759,
609,1,31.60122,54.91116,71382.6,-2890,3822,8.251,4791.643985,
610,1,31.60519,54.86046,71362.7,-2889,3821,8.252,4790.243219,
611,1,31.60916,54.80976,71342.8,-2888,3819,8.254,4788.044813,
612,1,31.61312,54.75905,71322.9,-2887,3818,8.255,4786.644038,
613,1,31.61709,54.70835,71303.1,-2887,3817,8.256,4785.846441,
614,1,31.62106,54.65765,71283.2,-2886,3816,8.257,4784.44565,
615,1,31.62502,54.60694,71263.3,-2885,3814,8.258,4782.247295,
616,1,31.62899,54.55624,71243.4,-2884,3813,8.259,4780.846495,
617,1,31.63296,54.50553,71223.6,-2883,3812,8.26,4779.445703,
618,1,31.63692,54.45483,71203.7,-2883,3811,8.261,4778.648161,
619,1,31.64088,54.40412,71183.8,-2882,3810,8.261,4777.24735,
620,1,31.64485,54.35342,71163.9,-2881,3808,8.262,4775.049032,
621,1,31.64881,54.30271,71144.1,-2880,3807,8.263,4773.648215,
622,1,31.65277,54.252,71124.2,-2879,3806,8.264,4772.247405,
623,1,31.65674,54.20129,71104.3,-2878,3805,8.264,4770.846601,
624,1,31.6607,54.15058,71084.4,-2878,3803,8.265,4769.251651,
625,1,31.66466,54.09987,71064.6,-2877,3802,8.265,4767.850806,
626,1,31.66862,54.04916,71044.7,-2876,3801,8.266,4766.449971,
627,1,31.67258,53.99845,71024.8,-2875,3800,8.266,4765.049142,
628,1,31.67654,53.94774,71004.9,-2874,3799,8.267,4763.648323,
629,1,31.6805,53.89703,70985.1,-2874,3797,8.267,4762.05348,
630,1,31.68446,53.84631,70965.2,-2873,3796,8.267,4760.652617,
631,1,31.68842,53.7956,70945.3,-2872,3795,8.267,4759.251763,
632,1,31.69238,53.74489,70925.4,-2871,3794,8.268,4757.850918,
633,1,31.69633,53.69417,70905.6,-2870,3793,8.268,4756.45008,
634,1,31.70029,53.64346,70885.7,-2870,3791,8.268,4754.855346,
635,1,31.70425,53.59274,70865.8,-2869,3790,8.268,4753.454466,
636,1,31.7082,53.54203,70845.9,-2868,3789,8.268,4752.053594,
637,1,31.71216,53.49131,70826.1,-2867,3788,8.268,4750.65273,
638,1,31.71611,53.44059,70806.2,-2866,3786,8.267,4748.454522,
639,1,31.72007,53.38987,70786.3,-2866,3785,8.267,4747.657248,
640,1,31.72402,53.33916,70766.4,-2865,3784,8.267,4746.25635,
641,1,31.72797,53.28844,70746.5,-2864,3783,8.267,4744.855461,
642,1,31.73193,53.23772,70726.7,-2863,3782,8.266,4743.454577,
643,1,31.73588,53.187,70706.8,-2862,3780,8.266,4741.256408,
644,1,31.73983,53.13628,70686.9,-2861,3779,8.265,4739.855516,
645,1,31.74378,53.08555,70667,-2861,3778,8.265,4739.058273,
646,1,31.74773,53.03483,70647.2,-2860,3777,8.264,4737.657363,
647,1,31.75168,52.98411,70627.3,-2859,3775,8.264,4735.459248,
648,1,31.75563,52.93339,70607.4,-2858,3774,8.263,4734.058331,
649,1,31.75958,52.88266,70587.5,-2857,3773,8.262,4732.657421,
650,1,31.76353,52.83194,70567.7,-2857,3772,8.261,4731.860231,
651,1,31.76748,52.78121,70547.8,-2856,3771,8.26,4730.459304,
652,1,31.77142,52.73049,70527.9,-2855,3769,8.26,4728.261227,
653,1,31.77537,52.67976,70508,-2854,3768,8.259,4726.860291,
654,1,31.77932,52.62904,70488.2,-2853,3767,8.257,4725.459362,
655,1,31.78326,52.57831,70468.3,-2853,3766,8.256,4724.662227,
656,1,31.78721,52.52758,70448.4,-2852,3764,8.255,4722.464203,
657,1,31.79115,52.47685,70428.5,-2851,3763,8.254,4721.063241,
658,1,31.7951,52.42612,70408.7,-2850,3762,8.253,4719.662288,
659,1,31.79904,52.37539,70388.8,-2849,3761,8.251,4718.261341,
660,1,31.80298,52.32466,70368.9,-2848,3760,8.25,4716.860403,
661,1,31.80693,52.27393,70349,-2848,3758,8.248,4715.266273,
662,1,31.81087,52.2232,70329.2,-2847,3757,8.247,4713.865294,
663,1,31.81481,52.17247,70309.3,-2846,3756,8.245,4712.464321,
664,1,31.81875,52.12174,70289.4,-2845,3755,8.243,4711.063356,
665,1,31.82269,52.071,70269.5,-2844,3754,8.242,4709.662401,
666,1,31.82663,52.02027,70249.7,-2844,3752,8.24,4708.068383,
667,1,31.83057,51.96954,70229.8,-2843,3751,8.238,4706.667384,
668,1,31.83451,51.9188,70209.9,-2842,3750,8.236,4705.266393,
669,1,31.83845,51.86807,70190,-2841,3749,8.234,4703.86541,
670,1,31.84239,51.81733,70170.2,-2840,3747,8.232,4701.667445,
671,1,31.84632,51.76659,70150.3,-2839,3746,8.23,4700.266453,
672,1,31.85026,51.71586,70130.4,-2839,3745,8.228,4699.469513,
673,1,31.8542,51.66512,70110.5,-2838,3744,8.225,4698.068502,
674,1,31.85813,51.61438,70090.6,-2837,3743,8.223,4696.667501,
675,1,31.86207,51.56364,70070.8,-2836,3741,8.221,4694.469574,
676,1,31.866,51.5129,70050.9,-2835,3740,8.218,4693.068563,
677,1,31.86994,51.46216,70031,-2835,3739,8.216,4692.271678,
678,1,31.87387,51.41142,70011.1,-2834,3738,8.213,4690.87065,
679,1,31.8778,51.36068,69991.3,-2833,3736,8.21,4688.672776,
680,1,31.88174,51.30994,69971.4,-2832,3735,8.208,4687.271741,
681,1,31.88567,51.2592,69951.5,-2831,3734,8.205,4685.870711,
682,1,31.8896,51.20845,69931.6,-2830,3733,8.202,4684.46969,
683,1,31.89353,51.15771,69911.8,-2830,3732,8.199,4683.672835,
684,1,31.89746,51.10697,69891.9,-2829,3730,8.196,4681.475,
685,1,31.90139,51.05622,69872,-2828,3729,8.193,4680.073944,
686,1,31.90532,51.00548,69852.1,-2827,3728,8.19,4678.672897,
687,1,31.90925,50.95473,69832.3,-2826,3727,8.186,4677.271856,
688,1,31.91318,50.90398,69812.4,-2826,3725,8.183,4675.678342,
689,1,31.9171,50.85324,69792.5,-2825,3724,8.18,4674.277261,
690,1,31.92103,50.80249,69772.6,-2824,3723,8.176,4672.876186,
691,1,31.92496,50.75174,69752.8,-2823,3722,8.173,4671.47512,
692,1,31.92888,50.70099,69732.9,-2822,3721,8.169,4670.074061,
693,1,31.93281,50.65024,69713,-2821,3719,8.165,4667.876248,
694,1,31.93673,50.59949,69693.1,-2821,3718,8.161,4667.079558,
695,1,31.94066,50.54874,69673.3,-2820,3717,8.158,4665.678467,
696,1,31.94458,50.49799,69653.4,-2819,3716,8.154,4664.277381,
697,1,31.9485,50.44724,69633.5,-2818,3715,8.15,4662.876304,
698,1,31.95242,50.39649,69613.6,-2817,3713,8.146,4660.67853,
699,1,31.95635,50.34573,69593.8,-2816,3712,8.141,4659.277441,
700,1,31.96027,50.29498,69573.9,-2816,3711,8.137,4658.480784,
701,1,31.96419,50.24423,69554,-2815,3710,8.133,4657.07968,
702,1,31.96811,50.19347,69534.1,-2814,3708,8.129,4654.881962,
703,1,31.97203,50.14272,69514.2,-2813,3707,8.124,4653.480848,
704,1,31.97595,50.09196,69494.4,-2812,3706,8.12,4652.079743,
705,1,31.97987,50.0412,69474.5,-2811,3705,8.115,4650.678644,
706,1,31.98378,49.99045,69454.6,-2811,3704,8.11,4649.882017,
707,1,31.9877,49.93969,69434.7,-2810,3702,8.106,4647.684338,
708,1,31.99162,49.88893,69414.9,-2809,3701,8.101,4646.283206,
709,1,31.99553,49.83817,69395,-2808,3700,8.096,4644.882081,
710,1,31.99945,49.78741,69375.1,-2807,3699,8.091,4643.480964,
711,1,32.00336,49.73666,69355.2,-2807,3698,8.086,4642.684394,
712,1,32.00728,49.6859,69335.4,-2806,3696,8.081,4640.486753,
713,1,32.01119,49.63513,69315.5,-2805,3695,8.076,4639.085602,
714,1,32.01511,49.58437,69295.6,-2804,3694,8.07,4637.684457,
715,1,32.01902,49.53361,69275.7,-2803,3693,8.065,4636.283322,
716,1,32.02293,49.48285,69255.9,-2802,3691,8.06,4634.085666,
717,1,32.02684,49.43209,69236,-2802,3690,8.054,4633.289206,
718,1,32.03076,49.38132,69216.1,-2801,3689,8.049,4631.888037,
719,1,32.03467,49.33056,69196.2,-2800,3688,8.043,4630.486874,
720,1,32.03858,49.2798,69176.4,-2799,3687,8.038,4629.085721,
721,1,32.04249,49.22903,69156.5,-2798,3685,8.032,4626.888102,
722,1,32.0464,49.17827,69136.6,-2797,3684,8.026,4625.486938,
723,1,32.05031,49.1275,69116.7,-2797,3683,8.02,4624.690511,
724,1,32.05422,49.07674,69096.9,-2796,3682,8.014,4623.289329,
725,1,32.05812,49.02597,69077,-2795,3681,8.009,4621.888158,
726,1,32.06203,48.97521,69057.1,-2794,3679,8.003,4619.690579,
727,1,32.06594,48.92444,69037.2,-2793,3678,7.996,4618.289395,
728,1,32.06985,48.87367,69017.4,-2792,3677,7.99,4616.88822,
729,1,32.07375,48.8229,68997.5,-2792,3676,7.984,4616.091826,
730,1,32.07766,48.77214,68977.6,-2791,3674,7.978,4613.894304,
731,1,32.08156,48.72137,68957.7,-2790,3673,7.972,4612.493095,
