Time,F_1_Latitude,F_1_Longitude,F_2_Latitude,F_2_Longitude
962,52.8225,-64.662,52.8222,-64.6616,52.8225,-64.6621,52.8222,-64.6616
963,52.8608,-64.6782,52.8605,-64.6777,52.8608,-64.6782,52.8605,-64.6777
964,52.8991,-64.6942,52.8988,-64.6938,52.8991,-64.6943,52.8988,-64.6938
965,52.9374,-64.7102,52.9371,-64.7097,52.9374,-64.7102,52.9371,-64.7097
966,52.9758,-64.7261,52.9755,-64.7256,52.9758,-64.7261,52.9755,-64.7256
967,53.0142,-64.7419,53.0138,-64.7414,53.0142,-64.7419,53.0138,-64.7414
968,53.0525,-64.7576,53.0522,-64.7571,53.0525,-64.7576,53.0522,-64.7571
969,53.0909,-64.7732,53.0906,-64.7727,53.0909,-64.7732,53.0906,-64.7727
970,53.1293,-64.7887,53.129,-64.7882,53.1293,-64.7887,53.129,-64.7882
971,53.1678,-64.8041,53.1675,-64.8037,53.1678,-64.8042,53.1675,-64.8037
972,53.2062,-64.8195,53.2059,-64.819,53.2062,-64.8195,53.2059,-64.819
973,53.2447,-64.8347,53.2444,-64.8343,53.2447,-64.8348,53.2444,-64.8343
974,53.2831,-64.8499,53.2828,-64.8494,53.2831,-64.8499,53.2828,-64.8495
975,53.3216,-64.865,53.3213,-64.8645,53.3216,-64.865,53.3213,-64.8645
976,53.3601,-64.88,53.3598,-64.8795,53.3601,-64.88,53.3598,-64.8795
977,53.3986,-64.8949,53.3983,-64.8944,53.3986,-64.8949,53.3983,-64.8944
978,53.4372,-64.9097,53.4369,-64.9092,53.4372,-64.9097,53.4369,-64.9093
979,53.4757,-64.9244,53.4754,-64.924,53.4757,-64.9245,53.4754,-64.924
980,53.5143,-64.9391,53.5139,-64.9386,53.5143,-64.9391,53.5139,-64.9386
981,53.5528,-64.9536,53.5525,-64.9532,53.5528,-64.9537,53.5525,-64.9532
982,53.5914,-64.9681,53.5911,-64.9676,53.5914,-64.9681,53.5911,-64.9676
983,53.63,-64.9825,53.6297,-64.982,53.63,-64.9825,53.6297,-64.982
984,53.6686,-64.9968,53.6683,-64.9963,53.6686,-64.9968,53.6683,-64.9963
985,53.7072,-65.011,53.7069,-65.0105,53.7072,-65.011,53.7069,-65.0105
986,53.7459,-65.0251,53.7456,-65.0246,53.7459,-65.0251,53.7456,-65.0246
987,53.7845,-65.0391,53.7842,-65.0386,53.7845,-65.0391,53.7842,-65.0386
988,53.8232,-65.053,53.8229,-65.0525,53.8232,-65.0531,53.8229,-65.0526
989,53.8618,-65.0669,53.8615,-65.0664,53.8618,-65.0669,53.8615,-65.0664
990,53.9005,-65.0807,53.9002,-65.0802,53.9005,-65.0807,53.9002,-65.0802
991,53.9392,-65.0943,53.9389,-65.0939,53.9392,-65.0944,53.9389,-65.0939
992,53.9779,-65.1079,53.9776,-65.1075,53.9779,-65.108,53.9776,-65.1075
993,54.0167,-65.1215,54.0163,-65.121,54.0167,-65.1215,54.0163,-65.121
994,54.0554,-65.1349,54.0551,-65.1344,54.0554,-65.1349,54.0551,-65.1344
995,54.0941,-65.1482,54.0938,-65.1477,54.0941,-65.1483,54.0938,-65.1478
996,54.1329,-65.1615,54.1326,-65.161,54.1329,-65.1615,54.1326,-65.161
997,54.1716,-65.1747,54.1713,-65.1742,54.1716,-65.1747,54.1713,-65.1742
998,54.2104,-65.1878,54.2101,-65.1873,54.2104,-65.1878,54.2101,-65.1873
999,54.2492,-65.2008,54.2489,-65.2003,54.2492,-65.2008,54.2489,-65.2003
1000,54.288,-65.2137,54.2877,-65.2132,54.288,-65.2137,54.2877,-65.2132
1001,54.3268,-65.2266,54.3265,-65.2261,54.3268,-65.2266,54.3265,-65.2261
1002,54.3656,-65.2393,54.3653,-65.2388,54.3656,-65.2394,54.3653,-65.2389
1003,54.4045,-65.252,54.4042,-65.2515,54.4045,-65.252,54.4042,-65.2516
1004,54.4433,-65.2646,54.443,-65.2641,54.4433,-65.2647,54.443,-65.2642
1005,54.4822,-65.2772,54.4818,-65.2767,54.4822,-65.2772,54.4818,-65.2767
1006,54.521,-65.2896,54.5207,-65.2891,54.521,-65.2896,54.5207,-65.2892
1007,54.5599,-65.302,54.5596,-65.3015,54.5599,-65.302,54.5596,-65.3015
1008,54.5988,-65.3143,54.5984,-65.3138,54.5988,-65.3143,54.5984,-65.3138
1009,54.6376,-65.3265,54.6373,-65.326,54.6376,-65.3266,54.6373,-65.3261
1010,54.6765,-65.3387,54.6762,-65.3382,54.6765,-65.3387,54.6762,-65.3382
1011,54.7154,-65.3508,54.7151,-65.3503,54.7154,-65.3508,54.7151,-65.3503
1012,54.7544,-65.3628,54.754,-65.3623,54.7544,-65.3628,54.754,-65.3623
1013,54.7933,-65.3747,54.793,-65.3742,54.7933,-65.3747,54.793,-65.3742
1014,54.8322,-65.3866,54.8319,-65.3861,54.8322,-65.3866,54.8319,-65.3861
1015,54.8711,-65.3984,54.8708,-65.3979,54.8711,-65.3984,54.8708,-65.3979
1016,54.9101,-65.4101,54.9098,-65.4096,54.9101,-65.4101,54.9098,-65.4096
1017,54.949,-65.4218,54.9487,-65.4213,54.949,-65.4218,54.9487,-65.4213
1018,54.988,-65.4334,54.9877,-65.4329,54.988,-65.4334,54.9877,-65.4329
1019,55.027,-65.4449,55.0267,-65.4444,55.027,-65.4449,55.0267,-65.4445
1020,55.066,-65.4564,55.0656,-65.4559,55.066,-65.4564,55.0656,-65.4559
1021,55.1049,-65.4678,55.1046,-65.4673,55.1049,-65.4678,55.1046,-65.4674
1022,55.1439,-65.4792,55.1436,-65.4787,55.1439,-65.4792,55.1436,-65.4787
1023,55.1829,-65.4905,55.1826,-65.49,55.1829,-65.4905,55.1826,-65.49
