Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
5101,44.2327,-68.0625,70000,263.275,0,358.54,-0.629663,39.2,0
5102,44.2301,-68.0946,70000,264.139,0,358.57,-0.632037,39.2,0
5103,44.228,-68.1267,70000,265.003,0,358.602,-0.634498,39.2,0
5104,44.2261,-68.1588,70000,265.867,0,358.634,-0.637026,39.2,0
5105,44.2246,-68.191,70000,266.731,0,358.667,-0.639632,39.2,0
5106,44.2235,-68.2232,70000,267.595,0,358.7,-0.642331,39.2,0
5107,44.2227,-68.2554,70000,268.458,0,358.734,-0.64511,39.2,0
5108,44.2222,-68.2876,70000,269.322,0,358.767,-0.647982,39.2,0
5109,44.2221,-68.3199,70000,270.186,0,358.803,-0.650938,39.2,0
5110,44.2224,-68.3521,70000,271.05,0,358.837,-0.65398,39.2,0
5111,44.223,-68.3843,70000,271.914,0,358.873,-0.657129,39.2,0
5112,44.2239,-68.4166,70000,272.778,0,358.909,-0.66038,39.2,0
5113,44.2252,-68.4487,70000,273.641,0,358.945,-0.663718,39.2,0
5114,44.2269,-68.4809,70000,274.505,0,358.982,-0.667182,39.2,0
5115,44.2289,-68.513,70000,275.369,0,359.019,-0.670741,39.2,0
5116,44.2312,-68.5451,70000,276.233,0,359.056,-0.67443,39.2,0
5117,44.2339,-68.5771,70000,277.097,0,359.093,-0.678204,39.2,0
5118,44.2369,-68.6091,70000,277.961,0,359.13,-0.682101,39.2,0
5119,44.2403,-68.641,70000,278.825,0,359.168,-0.686098,39.2,0
5120,44.244,-68.6728,70000,279.688,0,359.206,-0.690224,39.2,0
5121,44.248,-68.7046,70000,280.552,0,359.242,-0.69447,39.2,0
5122,44.2524,-68.7362,70000,281.416,0,359.28,-0.698822,39.2,0
5123,44.2572,-68.7678,70000,282.28,0,359.317,-0.703285,39.2,0
5124,44.2623,-68.7993,70000,283.144,0,359.354,-0.707877,39.2,0
5125,44.2677,-68.8306,70000,284.008,0,359.39,-0.712585,39.2,0
5126,44.2735,-68.8619,70000,284.871,0,359.427,-0.717413,39.2,0
5127,44.2796,-68.893,70000,285.735,0,359.463,-0.722372,39.2,0
5128,44.286,-68.924,70000,286.599,0,359.498,-0.727446,39.2,0
5129,44.2928,-68.9548,70000,287.463,0,359.534,-0.732646,39.2,0
5130,44.2998,-68.9856,70000,288.327,0,359.568,-0.737982,39.2,0
5131,44.3073,-69.0161,70000,289.191,0,359.602,-0.743435,39.2,0
5132,44.315,-69.0465,70000,290.055,0,359.635,-0.74904,39.2,0
5133,44.3231,-69.0768,70000,290.918,0,359.668,-0.754757,39.2,0
5134,44.3315,-69.1069,70000,291.782,0,359.699,-0.760622,39.2,0
5135,44.3403,-69.1368,70000,292.646,0,359.73,-0.766634,39.2,0
5136,44.3493,-69.1665,70000,293.51,0,359.76,-0.772773,39.2,0
5137,44.3587,-69.196,70000,294.374,0,359.789,-0.779082,39.2,0
5138,44.3684,-69.2253,70000,295.238,0,359.816,-0.785509,39.2,0
5139,44.3784,-69.2545,70000,296.101,0,359.843,-0.792096,39.2,0
5140,44.3887,-69.2834,70000,296.965,0,359.868,-0.798855,39.2,0
5141,44.3994,-69.3121,70000,297.829,0,359.893,-0.805765,39.2,0
5142,44.4103,-69.3406,70000,298.693,0,359.915,-0.812856,39.2,0
5143,44.4215,-69.3688,70000,299.557,0,359.936,-0.820094,39.2,0
5144,44.4331,-69.3969,70000,300.421,0,359.955,-0.827535,39.2,0
5145,44.4449,-69.4246,70000,301.284,0,359.972,-0.835164,39.2,0
5146,44.4571,-69.4522,70000,302.148,0,359.988,-0.842986,39.2,0
5147,44.4695,-69.4794,70000,303.012,0,0.0022439,-0.850995,-39.2,0
5148,44.482,-69.5067,70000,302.148,0,0.0168204,-0.859148,39.2,0
5149,44.4944,-69.534,70000,303.012,0,0.0316784,-0.867447,39.2,0
5150,44.5071,-69.561,70000,303.876,0,0.0443417,-0.87596,39.2,0
5151,44.5201,-69.5878,70000,304.74,0,0.0556446,-0.884691,39.2,0
5152,44.5335,-69.6143,70000,305.604,0,0.06455,-0.893683,39.2,0
5153,44.547,-69.6405,70000,306.468,0,0.0699813,-0.902872,39.2,0
5154,44.5609,-69.6664,70000,307.331,0,0.0746961,-0.912337,39.2,0
5155,44.5751,-69.6921,70000,308.195,0,0.0756918,-0.922025,39.2,0
5156,44.5895,-69.7174,70000,309.059,0,0.0738013,-0.93199,39.2,0
5157,44.6042,-69.7424,70000,309.923,0,0.0698777,-0.942208,39.2,0
5158,44.6191,-69.7672,70000,310.787,0,0.0628111,-0.952733,39.2,0
5159,44.6344,-69.7916,70000,311.651,0,0.0524547,-0.963539,39.2,0
